,var,AUC_loss
117,CTriad_g3.g3.g5.pb1,0.001436898
1018,CTDT_hydrophobicity_ENGD860101.Tr2332.pb1,0.001408361
246,CTriad_g6.g1.g1.pb1,0.001386918
365,PAAC_Xc2.lambda2.pb1,0.001369582
120,CTriad_g3.g4.g1.pb1,0.001324444
558,DPC_LN.pb1,0.001225433
131,CTriad_g3.g5.g5.pb1,0.001171938
761,DPC_YR.pb1,0.001157971
139,CTriad_g3.g6.g6.pb1,0.001126631
106,CTriad_g3.g2.g1.pb1,0.001083846
199,CTriad_g5.g1.g3.pb1,0.001067311
115,CTriad_g3.g3.g3.pb1,0.001057975
286,CTriad_g6.g6.g6.pb1,0.001055951
220,CTriad_g5.g4.g3.pb1,0.001008464
11,CTriad_g1.g2.g4.pb1,0.00100145
176,CTriad_g4.g5.g1.pb1,0.000988182
462,DPC_FS.pb1,0.000983348
534,DPC_KI.pb1,0.000958002
10,CTriad_g1.g2.g3.pb1,0.000956602
51,CTriad_g2.g1.g2.pb1,0.000949002
357,PAAC_Xc1.F.pb1,0.000944753
2,CTriad_g1.g1.g2.pb1,0.000916009
225,CTriad_g5.g5.g1.pb1,0.00091344
1019,CTDT_hydrophobicity_FASG890101.Tr1221.pb1,0.000907437
127,CTriad_g3.g5.g1.pb1,0.000907178
351,PAAC_Xc1.G.pb1,0.000893998
59,CTriad_g2.g2.g3.pb1,0.000885877
233,CTriad_g5.g6.g2.pb1,0.000853886
1008,CTDT_hydrophobicity_ZIMJ680101.Tr1331.pb1,0.00082341
574,DPC_MI.pb1,0.000820076
142,CTriad_g3.g7.g2.pb1,0.000806778
658,DPC_RN.pb1,0.000802771
358,PAAC_Xc1.P.pb1,0.000799158
22,CTriad_g1.g4.g1.pb1,0.000790359
1039,CTDT_solventaccess.Tr2332.pb1,0.000776164
1014,CTDT_hydrophobicity_CASG920101.Tr1331.pb1,0.000771991
229,CTriad_g5.g5.g5.pb1,0.000768621
1026,CTDT_polarity.Tr1331.pb1,0.00075011
984,CTDD_secondarystruct.3.residue75.pb1,0.000744897
138,CTriad_g3.g6.g5.pb1,0.000743981
52,CTriad_g2.g1.g3.pb1,0.000740293
356,PAAC_Xc1.M.pb1,0.000738434
30,CTriad_g1.g5.g2.pb1,0.000732596
165,CTriad_g4.g3.g4.pb1,0.000732245
18,CTriad_g1.g3.g4.pb1,0.000725127
89,CTriad_g2.g6.g5.pb1,0.00071399
248,CTriad_g6.g1.g3.pb1,0.0007091
484,DPC_GV.pb1,0.000706945
709,DPC_VD.pb1,0.00070009
270,CTriad_g6.g4.g4.pb1,0.000698338
167,CTriad_g4.g3.g6.pb1,0.000694139
1020,CTDT_hydrophobicity_FASG890101.Tr1331.pb1,0.000690536
116,CTriad_g3.g3.g4.pb1,0.000683981
1001,CTDT_hydrophobicity_PRAM900101.Tr1221.pb1,0.000622674
242,CTriad_g5.g7.g4.pb1,0.000619371
156,CTriad_g4.g2.g2.pb1,0.000613682
24,CTriad_g1.g4.g3.pb1,0.000612267
265,CTriad_g6.g3.g6.pb1,0.000598375
549,DPC_LD.pb1,0.00059186
584,DPC_MV.pb1,0.000585969
185,CTriad_g4.g6.g3.pb1,0.000582677
205,CTriad_g5.g2.g2.pb1,0.000580599
555,DPC_LK.pb1,0.000578505
599,DPC_NP.pb1,0.000571007
32,CTriad_g1.g5.g4.pb1,0.000566305
595,DPC_NK.pb1,0.000565811
257,CTriad_g6.g2.g5.pb1,0.000555791
140,CTriad_g3.g6.g7.pb1,0.000553607
3,CTriad_g1.g1.g3.pb1,0.000552728
543,DPC_KT.pb1,0.000546707
177,CTriad_g4.g5.g2.pb1,0.000546277
288,CTriad_g6.g7.g1.pb1,0.000540915
79,CTriad_g2.g5.g2.pb1,0.000539605
124,CTriad_g3.g4.g5.pb1,0.000538117
635,DPC_QK.pb1,0.000537776
420,DPC_DQ.pb1,0.000536269
362,PAAC_Xc1.Y.pb1,0.000532402
95,CTriad_g2.g7.g4.pb1,0.000525456
982,CTDD_secondarystruct.3.residue25.pb1,0.000523456
208,CTriad_g5.g2.g5.pb1,0.000521291
686,DPC_SY.pb1,0.000519635
544,DPC_KV.pb1,0.000510416
80,CTriad_g2.g5.g3.pb1,0.00050959
415,DPC_DK.pb1,0.000507424
324,CTriad_g7.g5.g2.pb1,0.000506925
527,DPC_KA.pb1,0.000494182
361,PAAC_Xc1.W.pb1,0.000486409
197,CTriad_g5.g1.g1.pb1,0.000485471
17,CTriad_g1.g3.g3.pb1,0.000482867
222,CTriad_g5.g4.g5.pb1,0.000482741
112,CTriad_g3.g2.g7.pb1,0.000481361
102,CTriad_g3.g1.g4.pb1,0.000476042
50,CTriad_g2.g1.g1.pb1,0.000473959
181,CTriad_g4.g5.g6.pb1,0.000473527
515,DPC_IK.pb1,0.00046934
68,CTriad_g2.g3.g5.pb1,0.000468302
979,CTDD_secondarystruct.2.residue75.pb1,0.000465423
155,CTriad_g4.g2.g1.pb1,0.000464252
712,DPC_VG.pb1,0.000458091
524,DPC_IV.pb1,0.000456559
65,CTriad_g2.g3.g2.pb1,0.000449103
567,DPC_MA.pb1,0.000448904
1,CTriad_g1.g1.g1.pb1,0.000442722
163,CTriad_g4.g3.g2.pb1,0.000442089
134,CTriad_g3.g6.g1.pb1,0.000438545
109,CTriad_g3.g2.g4.pb1,0.000435078
71,CTriad_g2.g4.g1.pb1,0.000426574
137,CTriad_g3.g6.g4.pb1,0.000425655
113,CTriad_g3.g3.g1.pb1,0.000425577
522,DPC_IS.pb1,0.000423061
94,CTriad_g2.g7.g3.pb1,0.000419776
793,CTDC_polarity.G3.pb1,0.000418364
508,DPC_IC.pb1,0.00041411
372,DPC_AG.pb1,0.000405863
202,CTriad_g5.g1.g6.pb1,0.000402602
87,CTriad_g2.g6.g3.pb1,0.000400471
994,CTDD_solventaccess.2.residue75.pb1,0.000399878
570,DPC_ME.pb1,0.00039699
150,CTriad_g4.g1.g3.pb1,0.000392305
118,CTriad_g3.g3.g6.pb1,0.00038843
210,CTriad_g5.g2.g7.pb1,0.000385669
840,CTDD_hydrophobicity_ZIMJ680101.1.residue100.pb1,0.000381203
33,CTriad_g1.g5.g5.pb1,0.000380026
486,DPC_GY.pb1,0.000379071
97,CTriad_g2.g7.g6.pb1,0.000378141
518,DPC_IN.pb1,0.000377996
121,CTriad_g3.g4.g2.pb1,0.000370967
523,DPC_IT.pb1,0.000369795
905,CTDD_hydrophobicity_FASG890101.2.residue100.pb1,0.000369102
111,CTriad_g3.g2.g6.pb1,0.000364559
410,DPC_DE.pb1,0.000361092
987,CTDD_solventaccess.1.residue25.pb1,0.000356074
346,PAAC_Xc1.N.pb1,0.00035451
436,DPC_EL.pb1,0.000353588
962,CTDD_charge.2.residue25.pb1,0.000352354
519,DPC_IP.pb1,0.000342663
235,CTriad_g5.g6.g4.pb1,0.00034186
82,CTriad_g2.g5.g5.pb1,0.000337851
440,DPC_EQ.pb1,0.000337571
945,CTDD_polarizability.1.residue100.pb1,0.00033505
952,CTDD_polarizability.3.residue25.pb1,0.000334996
25,CTriad_g1.g4.g4.pb1,0.000328362
720,DPC_VQ.pb1,0.000326605
561,DPC_LR.pb1,0.000323827
380,DPC_AQ.pb1,0.000323204
74,CTriad_g2.g4.g4.pb1,0.00032074
396,DPC_CL.pb1,0.00031502
6,CTriad_g1.g1.g6.pb1,0.00031255
809,CTDD_hydrophobicity_PRAM900101.1.residue75.pb1,0.000301149
530,DPC_KE.pb1,0.00029884
158,CTriad_g4.g2.g4.pb1,0.000297402
31,CTriad_g1.g5.g3.pb1,0.000297216
262,CTriad_g6.g3.g3.pb1,0.000293409
800,CTDC_secondarystruct.G1.pb1,0.00029288
715,DPC_VK.pb1,0.000292209
723,DPC_VT.pb1,0.000290632
1027,CTDT_polarity.Tr2332.pb1,0.000286267
374,DPC_AI.pb1,0.000285692
228,CTriad_g5.g5.g4.pb1,0.000281463
920,CTDD_normwaalsvolume.2.residue100.pb1,0.000280268
696,DPC_TL.pb1,0.0002796
306,CTriad_g7.g2.g5.pb1,0.000277991
450,DPC_FE.pb1,0.00027402
630,DPC_QE.pb1,0.000268005
60,CTriad_g2.g2.g4.pb1,0.000266956
186,CTriad_g4.g6.g4.pb1,0.000266661
604,DPC_NV.pb1,0.000264997
839,CTDD_hydrophobicity_ZIMJ680101.1.residue75.pb1,0.00026064
384,DPC_AV.pb1,0.00025976
874,CTDD_hydrophobicity_CASG920101.2.residue75.pb1,0.000258785
680,DPC_SQ.pb1,0.000258354
133,CTriad_g3.g5.g7.pb1,0.000257342
283,CTriad_g6.g6.g3.pb1,0.000256735
812,CTDD_hydrophobicity_PRAM900101.2.residue25.pb1,0.000254404
496,DPC_HL.pb1,0.000253958
902,CTDD_hydrophobicity_FASG890101.2.residue25.pb1,0.000253735
693,DPC_TH.pb1,0.000252796
368,DPC_AC.pb1,0.000252024
164,CTriad_g4.g3.g3.pb1,0.000249398
950,CTDD_polarizability.2.residue100.pb1,0.000249366
729,DPC_WD.pb1,0.000249253
237,CTriad_g5.g6.g6.pb1,0.000246915
638,DPC_QN.pb1,0.000243263
66,CTriad_g2.g3.g3.pb1,0.000243043
528,DPC_KC.pb1,0.000242633
641,DPC_QR.pb1,0.000241068
803,CTDC_solventaccess.G1.pb1,0.000240415
832,CTDD_hydrophobicity_ARGP820101.3.residue25.pb1,0.000239973
722,DPC_VS.pb1,0.000232936
933,CTDD_polarity.2.residue50.pb1,0.000230078
637,DPC_QM.pb1,0.000221783
744,DPC_WV.pb1,0.000217493
223,CTriad_g5.g4.g6.pb1,0.000217442
429,DPC_ED.pb1,0.000214167
355,PAAC_Xc1.K.pb1,0.000212348
143,CTriad_g3.g7.g3.pb1,0.000211321
1035,CTDT_secondarystruct.Tr1331.pb1,0.00021047
497,DPC_HM.pb1,0.000209704
610,DPC_PE.pb1,0.00020949
13,CTriad_g1.g2.g6.pb1,0.000208309
296,CTriad_g7.g1.g2.pb1,0.000203111
756,DPC_YL.pb1,0.000201956
977,CTDD_secondarystruct.2.residue25.pb1,0.000201123
15,CTriad_g1.g3.g1.pb1,0.000194275
553,DPC_LH.pb1,0.000191434
724,DPC_VV.pb1,0.000189294
421,DPC_DR.pb1,0.000188029
932,CTDD_polarity.2.residue25.pb1,0.000187424
247,CTriad_g6.g1.g2.pb1,0.00018526
510,DPC_IE.pb1,0.000185125
721,DPC_VR.pb1,0.000182462
477,DPC_GM.pb1,0.000181305
160,CTriad_g4.g2.g6.pb1,0.000179431
808,CTDD_hydrophobicity_PRAM900101.1.residue50.pb1,0.000178872
592,DPC_NG.pb1,0.000178084
852,CTDD_hydrophobicity_PONP930101.1.residue25.pb1,0.000176175
463,DPC_FT.pb1,0.000174258
198,CTriad_g5.g1.g2.pb1,0.000174038
634,DPC_QI.pb1,0.000173136
62,CTriad_g2.g2.g6.pb1,0.000171919
590,DPC_NE.pb1,0.000167403
254,CTriad_g6.g2.g2.pb1,0.000166138
1037,CTDT_solventaccess.Tr1221.pb1,0.000164453
275,CTriad_g6.g5.g2.pb1,0.000164042
603,DPC_NT.pb1,0.000160912
501,DPC_HR.pb1,0.000160273
108,CTriad_g3.g2.g3.pb1,0.000157583
818,CTDD_hydrophobicity_PRAM900101.3.residue50.pb1,0.000153979
125,CTriad_g3.g4.g6.pb1,0.00015372
307,CTriad_g7.g2.g6.pb1,0.000149599
437,DPC_EM.pb1,0.000148474
375,DPC_AK.pb1,0.000148007
697,DPC_TM.pb1,0.00014442
606,DPC_NY.pb1,0.000143938
967,CTDD_charge.3.residue25.pb1,0.00014225
990,CTDD_solventaccess.1.residue100.pb1,0.000140958
912,CTDD_normwaalsvolume.1.residue25.pb1,0.00014056
234,CTriad_g5.g6.g3.pb1,0.000137639
136,CTriad_g3.g6.g3.pb1,0.000137023
402,DPC_CS.pb1,0.000135913
439,DPC_EP.pb1,0.0001314
642,DPC_QS.pb1,0.000130495
418,DPC_DN.pb1,0.000129089
813,CTDD_hydrophobicity_PRAM900101.2.residue50.pb1,0.000124105
1017,CTDT_hydrophobicity_ENGD860101.Tr1331.pb1,0.000123051
924,CTDD_normwaalsvolume.3.residue75.pb1,0.000122694
681,DPC_SR.pb1,0.000120827
563,DPC_LT.pb1,0.000120663
1007,CTDT_hydrophobicity_ZIMJ680101.Tr1221.pb1,0.000120659
183,CTriad_g4.g6.g1.pb1,0.000120288
278,CTriad_g6.g5.g5.pb1,0.000117279
968,CTDD_charge.3.residue50.pb1,0.000116342
915,CTDD_normwaalsvolume.1.residue100.pb1,0.000115967
930,CTDD_polarity.1.residue100.pb1,0.00011416
988,CTDD_solventaccess.1.residue50.pb1,0.000111097
221,CTriad_g5.g4.g4.pb1,0.000110833
817,CTDD_hydrophobicity_PRAM900101.3.residue25.pb1,0.000108874
425,DPC_DW.pb1,0.000107633
957,CTDD_charge.1.residue25.pb1,0.000107343
367,DPC_AA.pb1,0.00010723
993,CTDD_solventaccess.2.residue50.pb1,0.000105631
212,CTriad_g5.g3.g2.pb1,0.000105038
172,CTriad_g4.g4.g4.pb1,0.000103968
547,DPC_LA.pb1,0.000103672
614,DPC_PI.pb1,0.000103327
249,CTriad_g6.g1.g4.pb1,0.000103043
707,DPC_VA.pb1,9.99E-05
16,CTriad_g1.g3.g2.pb1,9.91E-05
217,CTriad_g5.g3.g7.pb1,9.89E-05
268,CTriad_g6.g4.g2.pb1,9.81E-05
454,DPC_FI.pb1,9.74E-05
743,DPC_WT.pb1,9.71E-05
373,DPC_AH.pb1,9.63E-05
879,CTDD_hydrophobicity_CASG920101.3.residue75.pb1,9.49E-05
8,CTriad_g1.g2.g1.pb1,9.25E-05
424,DPC_DV.pb1,9.25E-05
985,CTDD_secondarystruct.3.residue100.pb1,9.18E-05
890,CTDD_hydrophobicity_ENGD860101.2.residue100.pb1,9.10E-05
762,DPC_YS.pb1,8.94E-05
1021,CTDT_hydrophobicity_FASG890101.Tr2332.pb1,8.91E-05
168,CTriad_g4.g3.g7.pb1,8.88E-05
772,CTDC_hydrophobicity_ARGP820101.G3.pb1,8.82E-05
472,DPC_GG.pb1,8.72E-05
232,CTriad_g5.g6.g1.pb1,8.71E-05
925,CTDD_normwaalsvolume.3.residue100.pb1,8.69E-05
986,CTDD_solventaccess.1.residue0.pb1,8.65E-05
5,CTriad_g1.g1.g5.pb1,8.63E-05
230,CTriad_g5.g5.g6.pb1,8.60E-05
123,CTriad_g3.g4.g4.pb1,8.54E-05
576,DPC_ML.pb1,8.47E-05
647,DPC_RA.pb1,8.45E-05
284,CTriad_g6.g6.g4.pb1,8.38E-05
923,CTDD_normwaalsvolume.3.residue50.pb1,8.16E-05
272,CTriad_g6.g4.g6.pb1,7.86E-05
432,DPC_EG.pb1,7.63E-05
546,DPC_KY.pb1,7.62E-05
411,DPC_DF.pb1,7.42E-05
182,CTriad_g4.g5.g7.pb1,7.24E-05
446,DPC_EY.pb1,7.09E-05
675,DPC_SK.pb1,7.02E-05
251,CTriad_g6.g1.g6.pb1,6.34E-05
320,CTriad_g7.g4.g5.pb1,6.20E-05
749,DPC_YD.pb1,6.18E-05
648,DPC_RC.pb1,6.02E-05
909,CTDD_hydrophobicity_FASG890101.3.residue75.pb1,5.76E-05
353,PAAC_Xc1.I.pb1,5.68E-05
394,DPC_CI.pb1,5.68E-05
856,CTDD_hydrophobicity_PONP930101.2.residue0.pb1,5.53E-05
883,CTDD_hydrophobicity_ENGD860101.1.residue50.pb1,5.52E-05
597,DPC_NM.pb1,5.50E-05
854,CTDD_hydrophobicity_PONP930101.1.residue75.pb1,5.46E-05
398,DPC_CN.pb1,5.35E-05
145,CTriad_g3.g7.g5.pb1,5.35E-05
775,CTDC_hydrophobicity_ZIMJ680101.G3.pb1,5.32E-05
758,DPC_YN.pb1,5.26E-05
825,CTDD_hydrophobicity_ARGP820101.1.residue100.pb1,5.17E-05
804,CTDC_solventaccess.G2.pb1,5.14E-05
81,CTriad_g2.g5.g4.pb1,5.13E-05
452,DPC_FG.pb1,5.09E-05
467,DPC_GA.pb1,5.05E-05
184,CTriad_g4.g6.g2.pb1,4.99E-05
593,DPC_NH.pb1,4.92E-05
390,DPC_CE.pb1,4.90E-05
846,CTDD_hydrophobicity_ZIMJ680101.3.residue0.pb1,4.87E-05
745,DPC_WW.pb1,4.85E-05
731,DPC_WF.pb1,4.56E-05
955,CTDD_polarizability.3.residue100.pb1,4.43E-05
256,CTriad_g6.g2.g4.pb1,4.27E-05
807,CTDD_hydrophobicity_PRAM900101.1.residue25.pb1,4.25E-05
975,CTDD_secondarystruct.1.residue100.pb1,4.20E-05
937,CTDD_polarity.3.residue25.pb1,4.15E-05
383,DPC_AT.pb1,4.12E-05
935,CTDD_polarity.2.residue100.pb1,4.10E-05
830,CTDD_hydrophobicity_ARGP820101.2.residue100.pb1,4.05E-05
363,PAAC_Xc1.V.pb1,3.97E-05
261,CTriad_g6.g3.g2.pb1,3.96E-05
702,DPC_TS.pb1,3.87E-05
252,CTriad_g6.g1.g7.pb1,3.70E-05
639,DPC_QP.pb1,3.68E-05
881,CTDD_hydrophobicity_ENGD860101.1.residue0.pb1,3.60E-05
657,DPC_RM.pb1,3.50E-05
114,CTriad_g3.g3.g2.pb1,3.46E-05
173,CTriad_g4.g4.g5.pb1,3.45E-05
582,DPC_MS.pb1,3.37E-05
876,CTDD_hydrophobicity_CASG920101.3.residue0.pb1,3.22E-05
369,DPC_AD.pb1,3.22E-05
500,DPC_HQ.pb1,3.12E-05
334,CTriad_g7.g6.g5.pb1,3.12E-05
579,DPC_MP.pb1,3.07E-05
206,CTriad_g5.g2.g3.pb1,2.93E-05
679,DPC_SP.pb1,2.85E-05
236,CTriad_g5.g6.g5.pb1,2.83E-05
719,DPC_VP.pb1,2.82E-05
811,CTDD_hydrophobicity_PRAM900101.2.residue0.pb1,2.63E-05
1022,CTDT_normwaalsvolume.Tr1221.pb1,2.63E-05
200,CTriad_g5.g1.g4.pb1,2.61E-05
317,CTriad_g7.g4.g2.pb1,2.58E-05
90,CTriad_g2.g6.g6.pb1,2.52E-05
757,DPC_YM.pb1,2.46E-05
619,DPC_PP.pb1,2.45E-05
464,DPC_FV.pb1,2.40E-05
216,CTriad_g5.g3.g6.pb1,2.30E-05
960,CTDD_charge.1.residue100.pb1,2.26E-05
26,CTriad_g1.g4.g5.pb1,2.06E-05
572,DPC_MG.pb1,2.04E-05
565,DPC_LW.pb1,2.01E-05
479,DPC_GP.pb1,1.98E-05
366,PAAC_Xc2.lambda3.pb1,1.84E-05
132,CTriad_g3.g5.g6.pb1,1.84E-05
469,DPC_GD.pb1,1.71E-05
764,DPC_YV.pb1,1.71E-05
560,DPC_LQ.pb1,1.70E-05
78,CTriad_g2.g5.g1.pb1,1.67E-05
662,DPC_RS.pb1,1.56E-05
445,DPC_EW.pb1,1.52E-05
671,DPC_SF.pb1,1.49E-05
214,CTriad_g5.g3.g4.pb1,1.48E-05
672,DPC_SG.pb1,1.43E-05
187,CTriad_g4.g6.g5.pb1,1.41E-05
792,CTDC_polarity.G2.pb1,1.40E-05
492,DPC_HG.pb1,1.36E-05
55,CTriad_g2.g1.g6.pb1,1.33E-05
609,DPC_PD.pb1,1.32E-05
855,CTDD_hydrophobicity_PONP930101.1.residue100.pb1,1.32E-05
627,DPC_QA.pb1,1.31E-05
815,CTDD_hydrophobicity_PRAM900101.2.residue100.pb1,1.27E-05
381,DPC_AR.pb1,1.27E-05
267,CTriad_g6.g4.g1.pb1,1.16E-05
386,DPC_AY.pb1,1.13E-05
388,DPC_CC.pb1,1.10E-05
885,CTDD_hydrophobicity_ENGD860101.1.residue100.pb1,1.01E-05
204,CTriad_g5.g2.g1.pb1,9.98E-06
900,CTDD_hydrophobicity_FASG890101.1.residue100.pb1,9.63E-06
274,CTriad_g6.g5.g1.pb1,9.41E-06
483,DPC_GT.pb1,8.77E-06
100,CTriad_g3.g1.g2.pb1,8.34E-06
910,CTDD_hydrophobicity_FASG890101.3.residue100.pb1,7.57E-06
660,DPC_RQ.pb1,7.49E-06
179,CTriad_g4.g5.g4.pb1,7.09E-06
545,DPC_KW.pb1,6.86E-06
93,CTriad_g2.g7.g2.pb1,6.26E-06
615,DPC_PK.pb1,6.23E-06
348,PAAC_Xc1.C.pb1,6.16E-06
92,CTriad_g2.g7.g1.pb1,4.03E-06
259,CTriad_g6.g2.g7.pb1,4.03E-06
297,CTriad_g7.g1.g3.pb1,4.03E-06
499,DPC_HP.pb1,3.48E-06
995,CTDD_solventaccess.2.residue100.pb1,3.10E-06
591,DPC_NF.pb1,2.58E-06
308,CTriad_g7.g2.g7.pb1,2.40E-06
46,CTriad_g1.g7.g4.pb1,2.20E-06
281,CTriad_g6.g6.g1.pb1,2.18E-06
548,DPC_LC.pb1,1.81E-06
556,DPC_LL.pb1,1.68E-06
600,DPC_NQ.pb1,1.68E-06
119,CTriad_g3.g3.g7.pb1,1.55E-06
342,CTriad_g7.g7.g6.pb1,1.55E-06
728,DPC_WC.pb1,1.55E-06
485,DPC_GW.pb1,1.09E-06
640,DPC_QQ.pb1,7.84E-07
7,CTriad_g1.g1.g7.pb1,0
14,CTriad_g1.g2.g7.pb1,0
28,CTriad_g1.g4.g7.pb1,0
35,CTriad_g1.g5.g7.pb1,0
41,CTriad_g1.g6.g6.pb1,0
42,CTriad_g1.g6.g7.pb1,0
43,CTriad_g1.g7.g1.pb1,0
45,CTriad_g1.g7.g3.pb1,0
47,CTriad_g1.g7.g5.pb1,0
48,CTriad_g1.g7.g6.pb1,0
49,CTriad_g1.g7.g7.pb1,0
56,CTriad_g2.g1.g7.pb1,0
63,CTriad_g2.g2.g7.pb1,0
70,CTriad_g2.g3.g7.pb1,0
77,CTriad_g2.g4.g7.pb1,0
84,CTriad_g2.g5.g7.pb1,0
91,CTriad_g2.g6.g7.pb1,0
98,CTriad_g2.g7.g7.pb1,0
105,CTriad_g3.g1.g7.pb1,0
126,CTriad_g3.g4.g7.pb1,0
141,CTriad_g3.g7.g1.pb1,0
144,CTriad_g3.g7.g4.pb1,0
146,CTriad_g3.g7.g6.pb1,0
147,CTriad_g3.g7.g7.pb1,0
154,CTriad_g4.g1.g7.pb1,0
175,CTriad_g4.g4.g7.pb1,0
189,CTriad_g4.g6.g7.pb1,0
190,CTriad_g4.g7.g1.pb1,0
191,CTriad_g4.g7.g2.pb1,0
192,CTriad_g4.g7.g3.pb1,0
193,CTriad_g4.g7.g4.pb1,0
194,CTriad_g4.g7.g5.pb1,0
195,CTriad_g4.g7.g6.pb1,0
196,CTriad_g4.g7.g7.pb1,0
203,CTriad_g5.g1.g7.pb1,0
224,CTriad_g5.g4.g7.pb1,0
231,CTriad_g5.g5.g7.pb1,0
238,CTriad_g5.g6.g7.pb1,0
239,CTriad_g5.g7.g1.pb1,0
240,CTriad_g5.g7.g2.pb1,0
241,CTriad_g5.g7.g3.pb1,0
243,CTriad_g5.g7.g5.pb1,0
244,CTriad_g5.g7.g6.pb1,0
266,CTriad_g6.g3.g7.pb1,0
271,CTriad_g6.g4.g5.pb1,0
273,CTriad_g6.g4.g7.pb1,0
277,CTriad_g6.g5.g4.pb1,0
280,CTriad_g6.g5.g7.pb1,0
287,CTriad_g6.g6.g7.pb1,0
289,CTriad_g6.g7.g2.pb1,0
290,CTriad_g6.g7.g3.pb1,0
291,CTriad_g6.g7.g4.pb1,0
292,CTriad_g6.g7.g5.pb1,0
293,CTriad_g6.g7.g6.pb1,0
294,CTriad_g6.g7.g7.pb1,0
295,CTriad_g7.g1.g1.pb1,0
298,CTriad_g7.g1.g4.pb1,0
299,CTriad_g7.g1.g5.pb1,0
300,CTriad_g7.g1.g6.pb1,0
301,CTriad_g7.g1.g7.pb1,0
302,CTriad_g7.g2.g1.pb1,0
303,CTriad_g7.g2.g2.pb1,0
