tre.tip.label	UID	PRT	STY	HOST	Avian	Canidae	Equidae	Hominidae	Phyllostomidae	Suidae	Prediction	Matched
JLV915KGE_ALH25847_Hominidae_2015.061111	JLV915KGE	M1	H3N2	Hominidae	0	0	0	0.866666666666667	0	0.133333333333333	Hominidae	TRUE
OEM193YHY_AGI01310_Hominidae_1997.583333	OEM193YHY	M1	H3N2	Hominidae	0	0	0	0.7	0	0.3	Hominidae	TRUE
YBP693KZL_ALH37028_Hominidae_2015.588889	YBP693KZL	M1	H3N2	Hominidae	0	0	0	0.8	0	0.2	Hominidae	TRUE
PWG012KNA_AFJ78453_Hominidae_2005.913889	PWG012KNA	M1	H1N1	Hominidae	0.4	0	0	0.35	0	0.25	Avian	FALSE
DJP079UPI_AFJ78464_Hominidae_2005.930556	DJP079UPI	M1	H1N1	Hominidae	0.4	0	0	0.35	0	0.25	Avian	FALSE
OBR583LLI_AEX33947_Hominidae_2006.525	OBR583LLI	M1	H1N1	Hominidae	0.2	0	0	0.5	0	0.3	Hominidae	TRUE
IPW441AVG_AGI01776_Hominidae_2007.216667	IPW441AVG	M1	H1N1	Hominidae	0.3	0	0	0.4	0	0.3	Hominidae	TRUE
DKB170POP_AJB43400_Hominidae_2007.4	DKB170POP	M1	H1N1	Hominidae	0	0	0	0.5	0	0.5	Hominidae	TRUE
ELR798DNL_AFJ78486_Hominidae_2006.55	ELR798DNL	M1	H1N1	Hominidae	0.2	0	0	0.478571428571429	0	0.321428571428571	Hominidae	TRUE
CEZ405MFZ_AGI01708_Hominidae_2006.127778	CEZ405MFZ	M1	H1N1	Hominidae	0.1	0	0	0.6	0	0.3	Hominidae	TRUE
WIR239XIN_AGI01722_Hominidae_2006.227778	WIR239XIN	M1	H1N1	Hominidae	0.1	0	0	0.778571428571429	0	0.121428571428571	Hominidae	TRUE
LTK545OVN_AEX34441_Hominidae_2006.469444	LTK545OVN	M1	H1N1	Hominidae	0	0.0815789473684211	0	0.710526315789474	0	0.207894736842105	Hominidae	TRUE
TST703YXH_AEX33925_Hominidae_2006.619444	TST703YXH	M1	H1N1	Hominidae	0.2	0	0	0.6	0	0.2	Hominidae	TRUE
ITN968ZWJ_ADN92926_Hominidae_2006.397222	ITN968ZWJ	M1	H1N1	Hominidae	0.1	0	0	0.7	0	0.2	Hominidae	TRUE
TJN449CWO_AHI97806_Hominidae_2009.452778	TJN449CWO	M1	H1N1	Hominidae	0.1	0	0	0.55	0	0.35	Hominidae	TRUE
FXW788FNP_ACZ48207_Avian_1998	FXW788FNP	M1	H5N2	Avian	0.3	0	0	0.452205882352941	0	0.247794117647059	Hominidae	FALSE
ZXW484ELL_AKH14660_Avian_2013.377778	ZXW484ELL	M1	H5N2	Avian	0.4	0	0	0.4	0	0.2	Avian	TRUE
RZH456CEU_ALQ12542_Suidae_2014.794444	RZH456CEU	M1	H5N2	Suidae	0.3375	0	0	0.1	0	0.5625	Suidae	TRUE
LOX265NQD_ADV58826_Avian_2005.402778	LOX265NQD	M1	H3N2	Avian	0	0	0	0	0	1	Suidae	FALSE
VND017LFH_AEA29428_Suidae_2009.552778	VND017LFH	M1	H1N1	Suidae	0.00217037416876257	0	0	0	0	0.997829625831237	Suidae	TRUE
WVQ773CFZ_AHL21333_Suidae_2012.908333	WVQ773CFZ	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
EHH104CGV_AEA29336_Suidae_2009.352778	EHH104CGV	M1	H1N1	Suidae	0.00217037416876257	0	0	0	0	0.997829625831237	Suidae	TRUE
YNZ530PJP_AEA29338_Suidae_2009.366667	YNZ530PJP	M1	H1N1	Suidae	0.00217037416876257	0	0	0	0	0.997829625831237	Suidae	TRUE
XNU103KNV_ADZ05683_Suidae_2007.158333	XNU103KNV	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
XEE021OSJ_ADZ05679_Suidae_2006.986111	XEE021OSJ	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
GTY563KZG_ADZ05677_Suidae_2006.986111	GTY563KZG	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
FZF711IJN_ADV58828_Avian_2008.355556	FZF711IJN	M1	H3N2	Avian	0	0	0	0	0	1	Suidae	FALSE
OJU505MQT_ADV58838_Suidae_2009.372222	OJU505MQT	M1	H3N2	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
MXQ621ETX_AEA29430_Suidae_2009.425	MXQ621ETX	M1	H1N1	Suidae	0.3	0	0	0.2	0	0.5	Suidae	TRUE
GTM442MZC_AEA29358_Suidae_2009.35	GTM442MZC	M1	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
SDT551VBS_AEA29346_Suidae_2009.344444	SDT551VBS	M1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
DDW320IJF_ADZ05675_Suidae_2007.136111	DDW320IJF	M1	H3N2	Suidae	0.00769230769230769	0	0	0.00769230769230769	0	0.984615384615385	Suidae	TRUE
EYU174NAO_AEA29400_Suidae_2009.347222	EYU174NAO	M1	H1N1	Suidae	0	0.176628085592827	0	0.1	0	0.723371914407173	Suidae	TRUE
ZQO755WFB_ADY16832_Suidae_2009.833333	ZQO755WFB	M1	H1N2	Suidae	0	0	0	0.8	0	0.2	Hominidae	FALSE
ZYW830JIN_ADZ05669_Suidae_2007.063889	ZYW830JIN	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ACL183SMY_ADV58834_Suidae_2009.411111	ACL183SMY	M1	H3N2	Suidae	0	0	0	0.0166666666666667	0	0.983333333333333	Suidae	TRUE
EQY799DUS_ANK57571_Suidae_2014.313889	EQY799DUS	M1	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
PEM977TPU_ADZ05671_Suidae_2007	PEM977TPU	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
KWP914MJW_AHL21327_Suidae_2012.772222	KWP914MJW	M1	H3N2	Suidae	0.3	0	0	0.1	0	0.6	Suidae	TRUE
KTP672HIC_ADZ05681_Suidae_2006.986111	KTP672HIC	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
OYR966DRV_AMX74562_Avian_2015.352778	OYR966DRV	M1	H5N1	Avian	0.1	0	0	0.7	0	0.2	Hominidae	FALSE
SQR019YJF_ADN34741_Avian_2008.069444	SQR019YJF	M1	H7N9	Avian	0.709714878922711	0.290285121077289	0	0	0	0	Avian	TRUE
XXX221NIB_AUH26993_Avian_2010.763889	XXX221NIB	M1	H7N7	Avian	0.758228257027259	0.224834196135867	0	0	0	0.0169375468368743	Avian	TRUE
SFC860OBH_AUO30237_Avian_2014.975	SFC860OBH	M1	H9N2	Avian	0.991412156436264	0	0	0	0	0.00858784356373556	Avian	TRUE
IZE547CEE_AUO30249_Avian_2014.975	IZE547CEE	M1	H9N2	Avian	0.991412156436264	0	0	0	0	0.00858784356373556	Avian	TRUE
SIS476SRA_AFK73141_Avian_2010.25	SIS476SRA	M1	H6N1	Avian	0.721090029810002	0.272603096155779	0	0	0	0.00630687403421868	Avian	TRUE
DWT544ALQ_AER57976_Avian_2009.166667	DWT544ALQ	M1	H6N1	Avian	0.721090029810002	0.272603096155779	0	0	0	0.00630687403421868	Avian	TRUE
TBT720HNV_AIS23606_Avian_2010.041667	TBT720HNV	M1	H3N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
OMC775XGY_AUO30225_Avian_2014.975	OMC775XGY	M1	H9N2	Avian	0.798648648648649	0	0	0	0	0.201351351351351	Avian	TRUE
EPR521ZYG_ACZ47997_Avian_2006	EPR521ZYG	M1	H5N3	Avian	0.7	0	0	0.2	0	0.1	Avian	TRUE
LGA991BTH_AEX92913_Hominidae_1934	LGA991BTH	M1	H1N1	Hominidae	0.543478260869565	0	0	0.1	0	0.356521739130435	Avian	FALSE
NBU686DED_AUH28184_Avian_2010.977778	NBU686DED	M1	H7N7	Avian	0.95	0	0	0	0	0.05	Avian	TRUE
FZQ695RHW_ATP61519_Canidae_2015.958333	FZQ695RHW	M1	H3N2	Canidae	0.4	0	0	0	0	0.6	Suidae	FALSE
TCB721KRF_ATQ39025_Canidae_2015.9	TCB721KRF	M1	H3N2	Canidae	0.9	0	0	0	0	0.1	Avian	FALSE
KJN052FMR_ATQ39037_Canidae_2015.9	KJN052FMR	M1	H3N2	Canidae	0.8	0	0	0	0	0.2	Avian	FALSE
MSB621LJI_ATP61531_Canidae_2015.958333	MSB621LJI	M1	H3N2	Canidae	0.7	0	0	0	0	0.3	Avian	FALSE
ZBO120RIQ_AGG53483_Avian_2010.916667	ZBO120RIQ	M1	H7N9	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
FQD296AAU_ADG44415_Avian_2005	FQD296AAU	M1	H6N2	Avian	1	0	0	0	0	0	Avian	TRUE
RMT245UWB_ADK65111_Suidae_2010.044444	RMT245UWB	M1	H6N6	Suidae	1	0	0	0	0	0	Avian	FALSE
IBE158IUK_ABD35621_Avian_2004	IBE158IUK	M1	H6N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
DXZ788LHD_AKC43906_Phyllostomidae_2011.438889	DXZ788LHD	M1	H18N11	Phyllostomidae	0.7	0.2	0.1	0	0	0	Avian	FALSE
GBC370IUL_BAR71156_Avian_2014.625	GBC370IUL	M1	H6N6	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
WDV848VJQ_AEF59265_Avian_2010.583333	WDV848VJQ	M1	H6N6	Avian	1	0	0	0	0	0	Avian	TRUE
ETP378WIV_AUO30201_Avian_2015.283333	ETP378WIV	M1	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
UQC813MRC_AUO30213_Avian_2015.283333	UQC813MRC	M1	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
NVR607UKE_AEF59257_Avian_2007.333333	NVR607UKE	M1	H6N2	Avian	1	0	0	0	0	0	Avian	TRUE
ZBF837DJM_ABS52596_Avian_2006	ZBF837DJM	M1	H16N3	Avian	0.901960784313726	0.0892156862745098	0	0.00784313725490196	0	0.000980392156862745	Avian	TRUE
MUV888BOA_ANM92210_Hominidae_2016.183333	MUV888BOA	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
LCS487ZBU_APT37569_Hominidae_2016.794444	LCS487ZBU	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
PRU209TNB_AOT87011_Hominidae_2016.15	PRU209TNB	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
ZYM197UXZ_AOT93352_Hominidae_2016.347222	ZYM197UXZ	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
LKJ010PDE_ANH71139_Avian_2016.286111	LKJ010PDE	M1	H1N1	Avian	0	0	0	0	0	1	Suidae	FALSE
XZG390COS_APC59905_Hominidae_2016.708333	XZG390COS	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
QII568HHD_ANM89317_Hominidae_2016.1	QII568HHD	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
YWB068PGX_ASU06530_Hominidae_2015.105556	YWB068PGX	M1	H1N1	Hominidae	0.6	0	0	0.1	0	0.3	Avian	FALSE
DMT740UFD_ANE27330_Hominidae_2015.916667	DMT740UFD	M1	H1N1	Hominidae	0	0.0595238095238095	0.1	0.1	0	0.740476190476191	Suidae	FALSE
UWI024RVZ_AMA11500_Hominidae_2015.636111	UWI024RVZ	M1	H1N1	Hominidae	0	0.0595238095238095	0	0.1	0	0.84047619047619	Suidae	FALSE
VMU766CLT_AMA11731_Hominidae_2015.738889	VMU766CLT	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
PVZ116KTP_AMA11278_Hominidae_2015.616667	PVZ116KTP	M1	H1N1	Hominidae	0	0.0595238095238095	0	0	0	0.94047619047619	Suidae	FALSE
NTD137VLD_ANZ03549_Suidae_2011.191667	NTD137VLD	M1	H3N2	Suidae	0	0	0	1	0	0	Hominidae	FALSE
YRJ218IFH_APC60144_Hominidae_2014.347222	YRJ218IFH	M1	H1N1	Hominidae	0.1	0	0	0	0	0.9	Suidae	FALSE
ZTZ196WDX_ALH26651_Hominidae_2015.286111	ZTZ196WDX	M1	H1N1	Hominidae	0.1	0.0595238095238095	0	0	0	0.84047619047619	Suidae	FALSE
EOP825NGA_AIE52843_Hominidae_2013.522222	EOP825NGA	M1	H1N1	Hominidae	0.3	0	0.1	0.3	0	0.3	Avian	FALSE
NRX891EVX_ASU06535_Hominidae_2012.941667	NRX891EVX	M1	H1N1	Hominidae	0.2	0	0	0.2	0	0.6	Suidae	FALSE
HQK317FQD_ASU06533_Hominidae_2012.941667	HQK317FQD	M1	H1N1	Hominidae	0.6	0	0	0.2	0	0.2	Avian	FALSE
FBG014SQS_ANE28736_Hominidae_2015.913889	FBG014SQS	M1	H1N1	Hominidae	0.1	0	0	0.1	0	0.8	Suidae	FALSE
OEJ213EEV_APC58380_Hominidae_2016.233333	OEJ213EEV	M1	H1N1	Hominidae	0.1	0	0	0.1	0	0.8	Suidae	FALSE
XIL506CSS_AUO32192_Suidae_2017.647222	XIL506CSS	M1	H1N2	Suidae	0	0	0	0.333333333333333	0	0.666666666666667	Suidae	TRUE
MMO735QED_AGL04499_Hominidae_2012.152778	MMO735QED	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
BXY398VXF_AUO32142_Suidae_2017.602778	BXY398VXF	M1	H3N2	Suidae	0	0	0	0.6	0	0.4	Hominidae	FALSE
GCY185ICZ_AHL21319_Suidae_2011.894444	GCY185ICZ	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
CKM448XXV_ANK57541_Suidae_2014.675	CKM448XXV	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
VZX846QML_AUO32004_Suidae_2017.608333	VZX846QML	M1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
OWQ498HSV_AHL21335_Suidae_2011.894444	OWQ498HSV	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZUZ186QSZ_AFV33728_Hominidae_2012.244444	ZUZ186QSZ	M1	H3N2	Hominidae	0.2	0	0	0.4	0	0.4	Hominidae	TRUE
LXW194NLE_AUO32162_Suidae_2017.627778	LXW194NLE	M1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
KIF803IWL_AUO32112_Suidae_2017.647222	KIF803IWL	M1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
YHZ634OQX_ANK57501_Suidae_2014.563889	YHZ634OQX	M1	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
QXM846ASY_ANK57531_Suidae_2014.672222	QXM846ASY	M1	H3N2	Suidae	0.1	0	0	0.1	0	0.8	Suidae	TRUE
TZY904CHH_AEC53310_Hominidae_2009.433333	TZY904CHH	M1	H1N1	Hominidae	0.3	0	0	0	0	0.7	Suidae	FALSE
PEV816GFS_AUO32022_Suidae_2017.644444	PEV816GFS	M1	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
YXF901ODX_ADZ96198_Suidae_2010.975	YXF901ODX	M1	H3N2	Suidae	0	0	0	0.3	0	0.7	Suidae	TRUE
HIX036PMN_ANZ03583_Suidae_2014.347222	HIX036PMN	M1	H3N2	Suidae	0	0	0	0.2	0	0.8	Suidae	TRUE
BFZ902FPK_AGI52917_Hominidae_2009.775	BFZ902FPK	M1	H1N1	Hominidae	0.1	0	0	0	0	0.9	Suidae	FALSE
ZAU637MWE_AUO32062_Suidae_2017.663889	ZAU637MWE	M1	H1N1	Suidae	0.166666666666667	0	0	0	0	0.833333333333333	Suidae	TRUE
HTD729MCS_AGI53813_Hominidae_2009.719444	HTD729MCS	M1	H1N1	Hominidae	0.1	0	0	0	0	0.9	Suidae	FALSE
VMX056WDG_ADH29476_Hominidae_2009.691667	VMX056WDG	M1	H1N1	Hominidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	FALSE
QNA519CDF_ADN24161_Hominidae_2009.927778	QNA519CDF	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
QAI753QTR_ACY82405_Suidae_2009.583333	QAI753QTR	M1	H1N1	Suidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	TRUE
NMI163SIF_AEA29432_Suidae_2009.836111	NMI163SIF	M1	H1N1	Suidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	TRUE
FSQ724QZM_ADN24291_Hominidae_2009.416667	FSQ724QZM	M1	H1N1	Hominidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	FALSE
CFC861HEM_AIT16698_Suidae_2012.875	CFC861HEM	M1	H1N1	Suidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	TRUE
GIH655JQQ_AEA29440_Suidae_2009.713889	GIH655JQQ	M1	H1N1	Suidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	TRUE
JUD623ZJB_ADN24158_Hominidae_2009.925	JUD623ZJB	M1	H1N1	Hominidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	FALSE
EVE279ACF_AGI52421_Hominidae_2009.747222	EVE279ACF	M1	H1N1	Hominidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	FALSE
MYE388EVS_AEA29424_Suidae_2009.875	MYE388EVS	M1	H1N1	Suidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	TRUE
UKM410QKZ_AEA29426_Suidae_2009.552778	UKM410QKZ	M1	H1N1	Suidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	TRUE
TUP152QGD_ADN24289_Hominidae_2009.416667	TUP152QGD	M1	H1N1	Hominidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	FALSE
TBD245MCB_AEA29434_Suidae_2009.513889	TBD245MCB	M1	H1N1	Suidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	TRUE
BSZ018ZIZ_ANZ03539_Suidae_2014.327778	BSZ018ZIZ	M1	H1N1	Suidae	0.00408163265306122	0	0	0.0621746674378253	0	0.933743699909113	Suidae	TRUE
CDL944HGH_AEN68508_Suidae_2010.916667	CDL944HGH	M1	H3N2	Suidae	0	0	0	0.588617516799107	0	0.411382483200892	Hominidae	FALSE
QSY583ZQK_ADY16840_Suidae_2010.333333	QSY583ZQK	M1	H1N2	Suidae	0	0	0	0.8	0	0.2	Hominidae	FALSE
EMY648VPE_AEC53386_Hominidae_2009.477778	EMY648VPE	M1	H1N1	Hominidae	0.4	0	0.1	0	0	0.5	Suidae	FALSE
ZWS592GTT_AEN68527_Suidae_2010.852778	ZWS592GTT	M1	H3N2	Suidae	0.1	0	0	0.6	0	0.3	Hominidae	FALSE
FJQ291TRG_AEN68517_Suidae_2010.855556	FJQ291TRG	M1	H3N2	Suidae	0	0	0	0.8	0	0.2	Hominidae	FALSE
PAV301KEO_AIT16696_Suidae_2012.761111	PAV301KEO	M1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JAN801KHG_AUO32122_Suidae_2017.586111	JAN801KHG	M1	H1N1	Suidae	0.000980392156862745	0	0	0	0	0.999019607843137	Suidae	TRUE
HJN735WLK_AUO32202_Suidae_2017.658333	HJN735WLK	M1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
XHO918IFW_AEN68537_Suidae_2011.013889	XHO918IFW	M1	H3N2	Suidae	0	0	0	0.853846153846154	0	0.146153846153846	Hominidae	FALSE
YFI163IFJ_ACR01028_Suidae_2009	YFI163IFJ	M1	H1N1	Suidae	0.1	0	0	0.1	0	0.8	Suidae	TRUE
GTU769TFC_AEC53368_Hominidae_2009.466667	GTU769TFC	M1	H1N1	Hominidae	0.5	0	0	0	0	0.5	Avian	FALSE
CQQ018JHW_ASU06532_Hominidae_2009.925	CQQ018JHW	M1	H1N1	Hominidae	0.5	0	0	0.1	0	0.4	Avian	FALSE
HTN148XFX_AGI55408_Hominidae_2009.855556	HTN148XFX	M1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
MXH365SXC_CCD31005_Suidae_2010.833333	MXH365SXC	M1	H1N1	Suidae	0.1	0	0	0.2	0	0.7	Suidae	TRUE
EGA889UQW_CCD31015_Suidae_2010.833333	EGA889UQW	M1	H1N1	Suidae	0.1	0	0	0.2	0	0.7	Suidae	TRUE
AKC681NUJ_CCD33093_Suidae_2010.833333	AKC681NUJ	M1	H1N1	Suidae	0.1	0	0	0.2	0	0.7	Suidae	TRUE
NNK432TDU_ACY06383_Suidae_2009	NNK432TDU	M1	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
LKT766QZF_ALX29273_Suidae_2012	LKT766QZF	M1	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
KTM823PRI_ACR27187_Avian_2005	KTM823PRI	M1	H1N2	Avian	0.00714285714285714	0	0	0	0	0.992857142857143	Suidae	FALSE
VBD865ZWN_AGG53091_Suidae_2010.608333	VBD865ZWN	M1	H1N1	Suidae	0.343478260869565	0	0.1	0	0	0.556521739130435	Suidae	TRUE
MBQ697IHA_CAP58004_Suidae_2001	MBQ697IHA	M1	H1N1	Suidae	0.4	0	0	0	0	0.6	Suidae	TRUE
RTA974HZF_ACR56124_Suidae_2006	RTA974HZF	M1	H1N1	Suidae	0.7	0	0.1	0.2	0	0	Avian	FALSE
AOW546YFQ_AGL96917_Suidae_2012.833333	AOW546YFQ	M1	H1N1	Suidae	0.4	0	0	0.2	0	0.4	Avian	FALSE
YRW098JOK_AEM00339_Avian_2006	YRW098JOK	M1	H6N2	Avian	0.1	0	0	0.8	0	0.1	Hominidae	FALSE
WDU491JRM_CAP58010_Suidae_2005.530556	WDU491JRM	M1	H1N1	Suidae	0.3	0	0	0	0.1	0.6	Suidae	TRUE
FMT977XYV_ADZ04618_Hominidae_2009	FMT977XYV	M1	H1N1	Hominidae	0.3	0	0	0.2	0	0.5	Suidae	FALSE
TLH159ESD_AFO82772_Suidae_2011.166667	TLH159ESD	M1	H3N2	Suidae	0	0	0	0.7	0	0.3	Hominidae	FALSE
NIQ408WAY_ACJ24941_Avian_2006.430556	NIQ408WAY	M1	H5N1	Avian	0.847916666666667	0.0284722222222222	0.0208333333333333	0.00138888888888889	0	0.101388888888889	Avian	TRUE
ERM160XNW_ACJ24952_Avian_2006.125	ERM160XNW	M1	H5N1	Avian	0.847916666666667	0.0284722222222222	0.0208333333333333	0.00138888888888889	0	0.101388888888889	Avian	TRUE
XXQ984PIR_ACD84813_Avian_2005	XXQ984PIR	M1	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
CAN562SQY_ACH88885_Avian_2007	CAN562SQY	M1	H5N1	Avian	0.2	0	0	0.8	0	0	Hominidae	FALSE
IYN419GEZ_ACQ71981_Avian_2008.916667	IYN419GEZ	M1	H5N1	Avian	0.889093137254902	0.0284722222222222	0.079656862745098	0.00138888888888889	0	0.00138888888888889	Avian	TRUE
FBR515UWA_ADI46359_Suidae_2006	FBR515UWA	M1	H5N1	Suidae	0.7	0	0	0	0	0.3	Avian	FALSE
HTS327MCC_AFJ18976_Avian_2010.166667	HTS327MCC	M1	H5N1	Avian	0.8	0	0.1	0.1	0	0	Avian	TRUE
BGM873YKA_AGO18162_Avian_2012.575	BGM873YKA	M1	H5N1	Avian	0.92326413064118	0.00907335907335907	0	0.0652509652509653	0	0.00241154503449585	Avian	TRUE
ONV422ISJ_ACE73587_Avian_2007	ONV422ISJ	M1	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
TRQ727JDU_ACE73597_Avian_2008	TRQ727JDU	M1	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
JHV777DMT_ALB07593_Avian_2015.044444	JHV777DMT	M1	H5N8	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
CWB095CZW_AGN53182_Avian_2013.280556	CWB095CZW	M1	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
CXM255DBL_ACF36779_Avian_2007.644444	CXM255DBL	M1	H5N1	Avian	0.998360655737705	0	0	0	0	0.00163934426229508	Avian	TRUE
LSM347EXK_ADM33837_Avian_2005	LSM347EXK	M1	H5N1	Avian	0.841176470588235	0.1	0.0588235294117647	0	0	0	Avian	TRUE
WJB547ZOV_AGT18814_Equidae_1964	WJB547ZOV	M1	H7N7	Equidae	0.7	0	0.1	0	0	0.2	Avian	FALSE
