tre.tip.label	UID	PRT	STY	HOST	Avian	Canidae	Equidae	Hominidae	Phyllostomidae	Suidae	Prediction	Matched
FZF711IJN_ADV58810_Avian_2008.355556	FZF711IJN	NS1	H3N2	Avian	0	0	0	0	0	1	Suidae	FALSE
EQY799DUS_ANK57573_Suidae_2014.313889	EQY799DUS	NS1	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
WBY481EKK_AEP17302_Avian_2011.513889	WBY481EKK	NS1	H3N2	Avian	0	0	0	0	0	1	Suidae	FALSE
YYG796YKI_ADV58822_Suidae_2009.408333	YYG796YKI	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
TDY788XFG_ATJ01860_Suidae_2016.072222	TDY788XFG	NS1	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
GHB481MGN_AHL21349_Suidae_2012.802778	GHB481MGN	NS1	H3N2	Suidae	0.0027027027027027	0	0	0.0027027027027027	0	0.994594594594595	Suidae	TRUE
WVQ773CFZ_AHL21353_Suidae_2012.908333	WVQ773CFZ	NS1	H3N2	Suidae	0.0027027027027027	0	0	0.0027027027027027	0	0.994594594594595	Suidae	TRUE
CMJ801CVK_AHL21343_Suidae_2012.15	CMJ801CVK	NS1	H3N2	Suidae	0.0027027027027027	0	0	0.102702702702703	0	0.894594594594595	Suidae	TRUE
KWP914MJW_AHL21347_Suidae_2012.772222	KWP914MJW	NS1	H3N2	Suidae	0.00909090909090909	0	0	0.00909090909090909	0	0.981818181818182	Suidae	TRUE
WKE180JLF_ANK57563_Suidae_2014.538889	WKE180JLF	NS1	H3N2	Suidae	0.00909090909090909	0	0	0.00909090909090909	0	0.981818181818182	Suidae	TRUE
UEC246NEJ_ANK57553_Suidae_2014.672222	UEC246NEJ	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
KZS005UEL_AIT16716_Suidae_2012.775	KZS005UEL	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
UWK073TMX_APW30844_Suidae_2016.547222	UWK073TMX	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
MCF883ODJ_ANK57523_Suidae_2014.613889	MCF883ODJ	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
RBB348SCG_ANK57653_Suidae_2014.85	RBB348SCG	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
WSC040KZI_AHL21341_Suidae_2012.033333	WSC040KZI	NS1	H3N2	Suidae	0.00909090909090909	0	0	0.00909090909090909	0	0.981818181818182	Suidae	TRUE
LOX265NQD_ADV58808_Avian_2005.402778	LOX265NQD	NS1	H3N2	Avian	0	0	0	0	0	1	Suidae	FALSE
ACL183SMY_ADV58816_Suidae_2009.411111	ACL183SMY	NS1	H3N2	Suidae	0	0	0	0.00666666666666667	0	0.993333333333333	Suidae	TRUE
YNZ530PJP_AEA29222_Suidae_2009.366667	YNZ530PJP	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
FZR992GUM_AEA29230_Suidae_2009.372222	FZR992GUM	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
BCH156AXB_AEA29228_Suidae_2009.372222	BCH156AXB	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ITR451EON_ADV58814_Suidae_2009.352778	ITR451EON	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
URN331JNR_ANK57593_Suidae_2014.730556	URN331JNR	NS1	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
DQE981FDY_ADV58824_Suidae_2009.255556	DQE981FDY	NS1	H3N2	Suidae	0.05	0	0	0	0	0.95	Suidae	TRUE
EHH104CGV_AEA29220_Suidae_2009.352778	EHH104CGV	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EGE184LLD_APP91987_Suidae_2016.058333	EGE184LLD	NS1	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
JXM862VGC_ARX97176_Suidae_2016.991667	JXM862VGC	NS1	H1N2	Suidae	0	0	0	0.0333333333333333	0	0.966666666666667	Suidae	TRUE
ALB735FEY_ATI21357_Suidae_2017.261111	ALB735FEY	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
LTA748KQO_AUN87079_Suidae_2017.575	LTA748KQO	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EJY754ITS_AOG30194_Suidae_2015.302778	EJY754ITS	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RIU796KFK_AUO32084_Suidae_2017.588889	RIU796KFK	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
FHO629KZP_APW31118_Suidae_2016.397222	FHO629KZP	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
PLU766UDT_AUN87099_Suidae_2017.511111	PLU766UDT	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
TOQ591QNH_AOT22698_Suidae_2016.075	TOQ591QNH	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
PQX822QBK_APD69574_Suidae_2015.616667	PQX822QBK	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
JYO184MRA_ATE49860_Suidae_2017.183333	JYO184MRA	NS1	H1N2	Suidae	0	0	0	0.0476190476190476	0	0.952380952380952	Suidae	TRUE
EXE863DOR_AJY79561_Suidae_2011.102778	EXE863DOR	NS1	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
MUE471IIP_AKE37338_Suidae_2011.430556	MUE471IIP	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
UXQ728FJS_ARI70654_Suidae_2016.858333	UXQ728FJS	NS1	H3N2	Suidae	0.0027027027027027	0	0	0.0027027027027027	0	0.994594594594595	Suidae	TRUE
HUG824DES_AKE37167_Suidae_2011.452778	HUG824DES	NS1	H1N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
ZUZ186QSZ_AFV33730_Hominidae_2012.244444	ZUZ186QSZ	NS1	H3N2	Hominidae	0	0	0	0	0	1	Suidae	FALSE
XRI283UUV_ATI21377_Suidae_2017.266667	XRI283UUV	NS1	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
SEJ526UUK_AUO32134_Suidae_2017.619444	SEJ526UUK	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
JQN857DYN_APW31084_Suidae_2016.361111	JQN857DYN	NS1	H3N2	Suidae	0.05	0	0	0	0	0.95	Suidae	TRUE
KTP672HIC_ADZ05659_Suidae_2006.986111	KTP672HIC	NS1	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
KYC118VYR_ASM80932_Suidae_2017.413889	KYC118VYR	NS1	H1N2	Suidae	0	0	0	0.3	0	0.7	Suidae	TRUE
GPP167AXH_AHX38780_Suidae_2013.583333	GPP167AXH	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZBL041ZWJ_AHB51285_Suidae_2004.808333	ZBL041ZWJ	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
FIJ452JKU_AMY16285_Suidae_2014.427778	FIJ452JKU	NS1	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
MHN610YHP_AEN94858_Suidae_2003	MHN610YHP	NS1	H1N2	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
OPA544DPJ_AJP15568_Suidae_2010.911111	OPA544DPJ	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
WZJ562IEF_AIU46582_Suidae_2013.197222	WZJ562IEF	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZQO755WFB_ADY16769_Suidae_2009.833333	ZQO755WFB	NS1	H1N2	Suidae	0.05	0	0	0.65	0	0.3	Hominidae	FALSE
ENG088GTP_ALB08242_Suidae_2015.502778	ENG088GTP	NS1	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
SPA569TOX_AGE83902_Suidae_2012.180556	SPA569TOX	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
FZD006ZQY_ACY66947_Suidae_2003.083333	FZD006ZQY	NS1	H3N2	Suidae	0	0	0	0.0571428571428571	0	0.942857142857143	Suidae	TRUE
BJW469BQY_AHB22740_Suidae_2004.588889	BJW469BQY	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
LSB162DBI_ACE78061_Suidae_2007	LSB162DBI	NS1	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
ZIU344XDK_AFK73204_Suidae_2010.325	ZIU344XDK	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
FVX391EJI_AHA98469_Hominidae_2013.152778	FVX391EJI	NS1	H3N2	Hominidae	0	0	0	0.3	0	0.7	Suidae	FALSE
ZUG199BMM_AHA98514_Hominidae_2013.136111	ZUG199BMM	NS1	H3N2	Hominidae	0.1	0	0	0.6	0	0.3	Hominidae	TRUE
DQQ709AGJ_AHA98525_Hominidae_2013.125	DQQ709AGJ	NS1	H3N2	Hominidae	0	0	0	0.3	0	0.7	Suidae	FALSE
WLL745UVR_ATJ02460_Suidae_2016.744444	WLL745UVR	NS1	H3N2	Suidae	0	0	0	0.371428571428571	0	0.628571428571429	Suidae	TRUE
VSA822LIU_AEA29246_Suidae_2009.666667	VSA822LIU	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EVE279ACF_AGI52417_Hominidae_2009.747222	EVE279ACF	NS1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
SCK140RSO_AGI53754_Hominidae_2009.930556	SCK140RSO	NS1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
GXV382JXI_ARV89086_Suidae_2014.477778	GXV382JXI	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CFC861HEM_AIT16710_Suidae_2012.875	CFC861HEM	NS1	H1N1	Suidae	0	0.1	0	0	0	0.9	Suidae	TRUE
TOZ811CBI_AGI53080_Hominidae_2009.791667	TOZ811CBI	NS1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
QJO365XDH_AGI55098_Hominidae_2010.011111	QJO365XDH	NS1	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
HRZ884BMP_AKL90897_Hominidae_2012.030556	HRZ884BMP	NS1	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
MYE388EVS_AEA29234_Suidae_2009.875	MYE388EVS	NS1	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
AJV627GKL_AIC64651_Suidae_2013	AJV627GKL	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
IEA737AGI_ATJ01543_Suidae_2015.461111	IEA737AGI	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SOO666LFF_AEA29256_Suidae_2009.875	SOO666LFF	NS1	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
DOW573GNP_AGI55539_Hominidae_2009.991667	DOW573GNP	NS1	H1N1	Hominidae	0.1	0	0	0	0	0.9	Suidae	FALSE
RZF962FWK_AGI55109_Hominidae_2010.091667	RZF962FWK	NS1	H1N1	Hominidae	0.000432900432900433	0.0982683982683983	0	0	0	0.901298701298701	Suidae	FALSE
XHO918IFW_AEN68539_Suidae_2011.013889	XHO918IFW	NS1	H3N2	Suidae	0	0	0	0.0666666666666667	0	0.933333333333333	Suidae	TRUE
OJA392TLJ_AGK72671_Hominidae_2011.166667	OJA392TLJ	NS1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
DIG705GLN_AGI52692_Hominidae_2010.011111	DIG705GLN	NS1	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
MXH365SXC_CCD31007_Suidae_2010.833333	MXH365SXC	NS1	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
EGA889UQW_CCD31017_Suidae_2010.833333	EGA889UQW	NS1	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
HBO199FBZ_AGS42047_Suidae_2012.136111	HBO199FBZ	NS1	H3N2	Suidae	0	0	0	0.0777777777777778	0	0.922222222222222	Suidae	TRUE
ZXC902VRJ_AGI54688_Hominidae_2009.475	ZXC902VRJ	NS1	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
CKM448XXV_ANK57543_Suidae_2014.675	CKM448XXV	NS1	H3N2	Suidae	0	0	0	0.2	0	0.8	Suidae	TRUE
AIO100PZJ_ARX95009_Avian_2014.955556	AIO100PZJ	NS1	H3N6	Avian	0	0	0	1	0	0	Hominidae	FALSE
RXV972SLL_ASU55780_Hominidae_2017.041667	RXV972SLL	NS1	H1N1	Hominidae	0.1	0	0	0	0	0.9	Suidae	FALSE
JVV956HLV_APH11064_Hominidae_2016.777778	JVV956HLV	NS1	H1N1	Hominidae	0.2	0	0	0.3	0	0.5	Suidae	FALSE
JUD623ZJB_ADN24987_Hominidae_2009.925	JUD623ZJB	NS1	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
UBV909CBI_ADI52806_Avian_2009.838889	UBV909CBI	NS1	H1N1	Avian	0	0	0	0	0	1	Suidae	FALSE
TBD245MCB_AEA29244_Suidae_2009.513889	TBD245MCB	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JDB514ZHL_ADN25273_Hominidae_2009.558333	JDB514ZHL	NS1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
VND017LFH_AEA29238_Suidae_2009.552778	VND017LFH	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
GIH655JQQ_AEA29250_Suidae_2009.713889	GIH655JQQ	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
FSQ724QZM_ADN25119_Hominidae_2009.416667	FSQ724QZM	NS1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
NMI163SIF_AEA29242_Suidae_2009.836111	NMI163SIF	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
TUP152QGD_ADN25117_Hominidae_2009.416667	TUP152QGD	NS1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
KEU466CJG_ADN25397_Hominidae_2009.836111	KEU466CJG	NS1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
JOY586FBZ_ANZ03605_Suidae_2014.055556	JOY586FBZ	NS1	H3N2	Suidae	0	0	0	0.988287101248266	0	0.0117128987517337	Hominidae	FALSE
QIA527YZG_AEM91958_Suidae_2010.997222	QIA527YZG	NS1	H3N2	Suidae	0	0	0	0.988287101248266	0	0.0117128987517337	Hominidae	FALSE
YFI163IFJ_ACR01030_Suidae_2009	YFI163IFJ	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ERQ535CBW_ADN25069_Hominidae_2009.975	ERQ535CBW	NS1	H1N1	Hominidae	0.000432900432900433	0.0982683982683983	0	0	0	0.901298701298701	Suidae	FALSE
FTK531MEX_ARV89158_Suidae_2014.555556	FTK531MEX	NS1	H3N2	Suidae	0	0	0	0.2	0	0.8	Suidae	TRUE
OWQ498HSV_AHL21355_Suidae_2011.894444	OWQ498HSV	NS1	H3N2	Suidae	0	0	0	0.377777777777778	0	0.622222222222222	Suidae	TRUE
DNQ748PFJ_AHB22584_Suidae_2003.661111	DNQ748PFJ	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
TSC135ULC_AKH03168_Suidae_2004.25	TSC135ULC	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
WTR374LMJ_AIE49920_Suidae_2011.997222	WTR374LMJ	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
WIU677GTW_AIE51698_Suidae_2012.55	WIU677GTW	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KTY912WKB_AIE48745_Suidae_2011.736111	KTY912WKB	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RZO659VRB_AHZ65808_Suidae_2013.038889	RZO659VRB	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
TUA511HQT_AIE49698_Suidae_2011.847222	TUA511HQT	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CQM630EHN_AEK85818_Suidae_2010.408333	CQM630EHN	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
IAF209YGK_AIE51757_Suidae_2012.605556	IAF209YGK	NS1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
PZA454DVJ_ATG28386_Suidae_2014.833333	PZA454DVJ	NS1	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
HHT070NYD_AIE49268_Suidae_2010.869444	HHT070NYD	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VUH431JEB_AEK85848_Suidae_2010.652778	VUH431JEB	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZGK938ZIX_ADG08225_Suidae_2009.561111	ZGK938ZIX	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
IRY643YXE_ADG08236_Suidae_2009.561111	IRY643YXE	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
BVT174AOH_ADY71421_Suidae_2005.402778	BVT174AOH	NS1	H1N2	Suidae	0.15	0	0	0	0	0.85	Suidae	TRUE
UAL944NUQ_ADG08247_Suidae_2009.561111	UAL944NUQ	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
RAO112DPA_AVK43486_Suidae_2012.086111	RAO112DPA	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RJZ608QRG_ABR87891_Suidae_2006	RJZ608QRG	NS1	H1N2	Suidae	0.00212765957446809	0	0	0.101063829787234	0	0.896808510638298	Suidae	TRUE
SMP442UDY_AIE50363_Suidae_2011.630556	SMP442UDY	NS1	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
MDJ872GRU_AIE50340_Suidae_2011.591667	MDJ872GRU	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ELG524NMZ_AEH42779_Suidae_2009.191667	ELG524NMZ	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
TWD209OGV_AEH42790_Suidae_2009.191667	TWD209OGV	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
PAU041NII_AFH77159_Suidae_2010.916667	PAU041NII	NS1	H1N2	Suidae	0.00212765957446809	0	0	0.00106382978723404	0	0.996808510638298	Suidae	TRUE
SPN928RWG_AIE51513_Suidae_2010.652778	SPN928RWG	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
MFF141TRL_ADY71249_Suidae_2003.858333	MFF141TRL	NS1	H1N2	Suidae	0	0	0	0.11	0	0.89	Suidae	TRUE
VIW204MLA_ADY71270_Suidae_2004.013889	VIW204MLA	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
RFZ572BGW_AII31208_Suidae_2010.991667	RFZ572BGW	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
HRK572SXN_ADV19290_Suidae_2010.080556	HRK572SXN	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
HJY227EUL_AIE50631_Suidae_2011.802778	HJY227EUL	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
RKA713RKY_ACR83921_Suidae_2005.861111	RKA713RKY	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
YWJ376LON_ADG08445_Suidae_2010.016667	YWJ376LON	NS1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
NRO196VVZ_ADY71323_Suidae_2004.613889	NRO196VVZ	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
MEQ515NGE_ACY06349_Suidae_2006	MEQ515NGE	NS1	H1N2	Suidae	0	0	0	0.0142857142857143	0	0.985714285714286	Suidae	TRUE
PMZ200KYE_ADY71781_Suidae_2009.216667	PMZ200KYE	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
DPT258JOG_AIE51162_Suidae_2012.205556	DPT258JOG	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ROE998RSA_AIE51620_Suidae_2010.786111	ROE998RSA	NS1	H1N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
PBT054BJP_AIE51073_Suidae_2012.030556	PBT054BJP	NS1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
