tre.tip.label	UID	PRT	STY	HOST	Avian	Canidae	Equidae	Hominidae	Phyllostomidae	Suidae	Prediction	Matched
GMU272LYC_ADY71065_Suidae_2001.991667	GMU272LYC	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CPG374FEZ_ADY71075_Suidae_2001.991667	CPG374FEZ	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JGK696MOK_ADY71125_Suidae_2002.616667	JGK696MOK	PA	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
LQX880KHB_ADY71211_Suidae_2003.619444	LQX880KHB	PA	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
SGB271WKE_ADY70875_Suidae_2000.527778	SGB271WKE	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SII457HBK_ADY70985_Suidae_2001.238889	SII457HBK	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
MUD924YPA_ADZ04826_Suidae_1999.972222	MUD924YPA	PA	H1N2	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
QWR042HDD_ADY71589_Suidae_2008.411111	QWR042HDD	PA	H1N2	Suidae	0.4	0	0	0.2	0	0.4	Avian	FALSE
WTJ569SXR_ADY71005_Suidae_2001.397222	WTJ569SXR	PA	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
MTC141PRO_ADY71085_Suidae_2002.055556	MTC141PRO	PA	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
RWS783OMM_ADY71135_Suidae_2002.688889	RWS783OMM	PA	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
GSD684LJY_ABR29572_Suidae_1991	GSD684LJY	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SQR307EZY_AFN06478_Suidae_2008.833333	SQR307EZY	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
IMV758WID_ABR29602_Suidae_1988	IMV758WID	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VAO240MWS_ACF25609_Avian_1990	VAO240MWS	PA	H1N1	Avian	0	0	0	0	0	1	Suidae	FALSE
NJT063VGK_ACI26611_Suidae_1990	NJT063VGK	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CLT107DAO_ACZ46244_Suidae_1988	CLT107DAO	PA	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
STH302JHX_ABS50128_Suidae_1988	STH302JHX	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ALP289REA_ABR29582_Suidae_1987	ALP289REA	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CUB683MWD_ABU80427_Suidae_1987	CUB683MWD	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
DPV083ZQP_ABS50118_Suidae_1987	DPV083ZQP	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JHS641LKF_ACN85526_Suidae_1992.686111	JHS641LKF	PA	H1N1	Suidae	0.8	0	0.1	0.1	0	0	Avian	FALSE
GRF190IMC_AEM60109_Suidae_1986	GRF190IMC	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
LGU353LEM_AHN04973_Avian_1983	LGU353LEM	PA	H1N1	Avian	0	0	0	0	0	1	Suidae	FALSE
BRF315ANF_ABR28665_Suidae_1981	BRF315ANF	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KCH101UOU_ABR28676_Suidae_1981	KCH101UOU	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
HKP958HHR_ABW36362_Suidae_1981	HKP958HHR	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KUU607CZP_ACZ62774_Suidae_1983.377778	KUU607CZP	PA	H1N1	Suidae	0.3	0	0.1	0.1	0	0.5	Suidae	TRUE
QSJ277BAX_ACD88699_Avian_1991.002778	QSJ277BAX	PA	H1N1	Avian	0	0	0	0	0	1	Suidae	FALSE
JQE849VAG_ABS49961_Suidae_1980	JQE849VAG	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SIZ746SHW_ABX58664_Suidae_1978	SIZ746SHW	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
TPF831HTJ_ABY51211_Suidae_1978	TPF831HTJ	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RVZ654UEC_ABQ45454_Suidae_1976	RVZ654UEC	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
OES584ICI_BAG49741_Suidae_1979	OES584ICI	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ITR090XVT_AHN00771_Hominidae_1976	ITR090XVT	PA	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
FSL155LGX_ABW86581_Suidae_1978	FSL155LGX	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZTC957DTX_ABU80294_Suidae_1977	ZTC957DTX	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
BQG377HKC_ABS49928_Suidae_1977	BQG377HKC	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
WZW961MRU_ABR28566_Suidae_1977	WZW961MRU	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JYW269CZL_ADY70393_Suidae_1979.908333	JYW269CZL	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EMF965XNS_ABR28555_Suidae_1977	EMF965XNS	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VAS360SUQ_ABR28698_Suidae_1978	VAS360SUQ	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
AGM063UJN_ABQ45540_Suidae_1976	AGM063UJN	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
DMK500CWH_AHN00759_Suidae_1976	DMK500CWH	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
PXA907LLR_ABD95719_Suidae_1977	PXA907LLR	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EOU699RBG_ABW36384_Suidae_1977	EOU699RBG	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
HHW971YNM_AHN00724_Hominidae_1976	HHW971YNM	PA	H1N1	Hominidae	0.4	0.2	0	0.3	0	0.1	Avian	FALSE
GHK623NJB_ABR28610_Suidae_1975	GHK623NJB	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SQF645XMX_ABR28687_Suidae_1975	SQF645XMX	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
LOP791QXW_AGQ47877_Hominidae_1976	LOP791QXW	PA	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
ZDA608UYA_AFR75988_Suidae_1990.933333	ZDA608UYA	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
NBH814EKE_AFR76448_Suidae_1990.461111	NBH814EKE	PA	H1N1	Suidae	0	0.1	0	0	0	0.9	Suidae	TRUE
GHR676UJG_AFR75999_Suidae_1986	GHR676UJG	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KVV624NGQ_AFR76154_Suidae_1993.305556	KVV624NGQ	PA	H1N1	Suidae	0.3	0	0	0	0	0.7	Suidae	TRUE
JME731NXG_ABR28632_Suidae_1976	JME731NXG	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZYJ377YRN_ABY51222_Suidae_1978	ZYJ377YRN	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZYC811MUJ_AHN00747_Suidae_1976	ZYC811MUJ	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
XME308VPQ_ADY69882_Suidae_1977.280556	XME308VPQ	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EMY673KPH_ADY69914_Suidae_1977.283333	EMY673KPH	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
UQX193IIE_ADY70189_Suidae_1977.316667	UQX193IIE	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QCN406ZFT_ADY70233_Suidae_1977.316667	QCN406ZFT	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
YXC389ZFG_ADY69871_Suidae_1977	YXC389ZFG	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JGR464GMJ_BBG92094_Suidae_1982	JGR464GMJ	PA	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
TFU505SRL_ADY70211_Suidae_1977.316667	TFU505SRL	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ORQ411HUZ_ADY70222_Suidae_1977.316667	ORQ411HUZ	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
DNS024GKY_ADY70244_Suidae_1977.316667	DNS024GKY	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KSA221PQP_ADY69860_Suidae_1977.002778	KSA221PQP	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JAZ647ORR_ADY70167_Suidae_1977.297222	JAZ647ORR	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
TCI391SLN_ADY70266_Suidae_1977.316667	TCI391SLN	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
LLD990GUX_ADY70288_Suidae_1977.327778	LLD990GUX	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VIA024AUH_BAK23272_Suidae_2004	VIA024AUH	PA	H1N2	Suidae	0.1	0	0	0.1	0	0.8	Suidae	TRUE
LOQ301XRV_BBG92104_Suidae_2003	LOQ301XRV	PA	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
QVI059HOC_BAK23269_Suidae_2005	QVI059HOC	PA	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
RNF172RAK_BAH02159_Suidae_1977	RNF172RAK	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VIR921UFM_ABR15826_Suidae_1976	VIR921UFM	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JCX950YOF_AHN00735_Suidae_1976	JCX950YOF	PA	H1N1	Suidae	0.4	0	0	0	0	0.6	Suidae	TRUE
UJN825KSU_ABR28709_Suidae_1971	UJN825KSU	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ONW260HFM_ABR28731_Suidae_1970	ONW260HFM	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
HZJ685LIP_ABV82602_Suidae_1966	HZJ685LIP	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
IWW957QVM_ACD85161_Suidae_1961	IWW957QVM	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
DUF919PBO_ABV82591_Suidae_1967	DUF919PBO	PA	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CFL517XKG_ABW71488_Suidae_1935	CFL517XKG	PA	H1N1	Suidae	0.9	0	0	0	0	0.1	Avian	FALSE
OKM496KBD_ABD79262_Suidae_1931	OKM496KBD	PA	H1N1	Suidae	0.9	0	0	0	0	0.1	Avian	FALSE
EIX723ILV_ADW01462_Suidae_2009.219444	EIX723ILV	PA	H1N1	Suidae	0.5	0	0.2	0	0	0.3	Avian	FALSE
ENC152QPF_AIW60834_Avian_2008.063889	ENC152QPF	PA	H9N2	Avian	0.7	0.1	0	0.1	0	0.1	Avian	TRUE
GAB168BIT_AHI97302_Avian_2013.077778	GAB168BIT	PA	H5N2	Avian	0.6	0	0	0	0	0.4	Avian	TRUE
GWF042DKD_ADQ43703_Avian_2009.333333	GWF042DKD	PA	H9N2	Avian	0.2	0.5	0	0.1	0	0.2	Canidae	FALSE
HGZ770UKI_ADQ43707_Avian_2009.583333	HGZ770UKI	PA	H9N2	Avian	0.3	0.4	0	0.1	0	0.2	Canidae	FALSE
CXV175UCY_ADQ43702_Avian_2009.25	CXV175UCY	PA	H9N2	Avian	0.2	0.5	0	0.2	0	0.1	Canidae	FALSE
VJX312YZU_ARG43091_Avian_2009.933333	VJX312YZU	PA	H9N2	Avian	0.6	0	0	0	0	0.4	Avian	TRUE
MBB781IGD_ARG42962_Avian_2009.961111	MBB781IGD	PA	H9N2	Avian	0.2	0	0	0.2	0	0.6	Suidae	FALSE
OWJ836XID_ARG42998_Avian_2009.961111	OWJ836XID	PA	H9N2	Avian	0.1	0.3	0.1	0	0	0.5	Suidae	FALSE
DCJ730RIE_ALD19493_Canidae_2015.322222	DCJ730RIE	PA	H3N2	Canidae	0.7	0	0	0	0	0.3	Avian	FALSE
LCR502SRF_ACN85422_Avian_2006	LCR502SRF	PA	H5N1	Avian	0.6	0	0	0.2	0	0.2	Avian	TRUE
CRP803GBA_AKM14262_Avian_2009.858333	CRP803GBA	PA	H1N1	Avian	1	0	0	0	0	0	Avian	TRUE
IRE490MBX_AGL56503_Avian_2010.586111	IRE490MBX	PA	H3N8	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
DAN360OTG_ACU82469_Avian_2005.655556	DAN360OTG	PA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
OQI944ODZ_ACT84505_Avian_2008.391667	OQI944ODZ	PA	H4N6	Avian	1	0	0	0	0	0	Avian	TRUE
JFL316TCH_ACZ46021_Avian_2003	JFL316TCH	PA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
QIK085IRO_ACZ46046_Avian_2004	QIK085IRO	PA	H10N7	Avian	1	0	0	0	0	0	Avian	TRUE
AJG288AOB_AAT65294_Avian_1998	AJG288AOB	PA	H1N1	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
WCX388ZCM_AGL52705_Avian_2010.619444	WCX388ZCM	PA	H3N8	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
OXE038QKG_AAT65302_Avian_1988	OXE038QKG	PA	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
HRN550GXT_AFM09019_Avian_2006.405556	HRN550GXT	PA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
OYT446SKE_AEK49522_Avian_2008.844444	OYT446SKE	PA	H5N2	Avian	0.6	0.1	0	0.2	0	0.1	Avian	TRUE
AIU780ZBD_AGG26632_Avian_1986.633333	AIU780ZBD	PA	H10N7	Avian	0.7	0	0	0.2	0	0.1	Avian	TRUE
CZA516TJX_AHB72978_Avian_2013.002778	CZA516TJX	PA	H9N2	Avian	0.6	0.1	0.1	0	0	0.2	Avian	TRUE
BGR194POD_AHB73367_Avian_2013.002778	BGR194POD	PA	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
KNP875IRE_AHB73160_Avian_2013.002778	KNP875IRE	PA	H9N2	Avian	0.5	0.4	0	0	0	0.1	Avian	TRUE
URO047XFE_AHB72899_Avian_2013.041667	URO047XFE	PA	H9N2	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
PWX580XTG_ANE37023_Avian_2014.038889	PWX580XTG	PA	H9N2	Avian	0.7	0	0.1	0	0	0.2	Avian	TRUE
ROK398ILE_ANE36997_Avian_2014.258333	ROK398ILE	PA	H9N2	Avian	0.6	0.1	0	0	0	0.3	Avian	TRUE
KHK393DSZ_AHN96320_Avian_2012.402778	KHK393DSZ	PA	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
JBN622KNB_AER34917_Avian_2011.413889	JBN622KNB	PA	H9N2	Avian	0.5	0	0	0	0	0.5	Avian	TRUE
NPT105FKE_AFC17982_Avian_2011.344444	NPT105FKE	PA	H9N2	Avian	0.3	0	0	0.1	0	0.6	Suidae	FALSE
MNN501HAC_ABD61020_Avian_2003	MNN501HAC	PA	H9N2	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
BWF675MYA_AEZ67234_Avian_2010.833333	BWF675MYA	PA	H9N2	Avian	0.6	0	0	0.1	0	0.3	Avian	TRUE
RNZ622EYS_ACY80036_Avian_2002	RNZ622EYS	PA	H9N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
BBQ651RZP_AHB23841_Suidae_2009.094444	BBQ651RZP	PA	H1N1	Suidae	0.5	0	0	0.2	0	0.3	Avian	FALSE
VZX035IWD_ANZ03757_Avian_2012.166667	VZX035IWD	PA	H6N2	Avian	0.8	0.1	0.1	0	0	0	Avian	TRUE
EAO923DXS_BAS21862_Avian_2014.666667	EAO923DXS	PA	H6N6	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
BMZ208WCQ_ABY81699_Avian_2006	BMZ208WCQ	PA	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
ZBM614SUS_ABY81695_Avian_2004	ZBM614SUS	PA	H3N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
OVS041DTJ_ADX06967_Avian_1998	OVS041DTJ	PA	H9N2	Avian	0.4	0	0	0.2	0	0.4	Avian	TRUE
BXJ817WSR_ADL64056_Avian_2004.144444	BXJ817WSR	PA	H9N2	Avian	0.6	0.1	0	0	0	0.3	Avian	TRUE
BQP335EPM_AGL96838_Avian_2006.666667	BQP335EPM	PA	H9N2	Avian	0.8	0.1	0	0	0	0.1	Avian	TRUE
PGI142WYE_ADI79247_Avian_2006.15	PGI142WYE	PA	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
OZP565LLM_ABV56837_Avian_2007	OZP565LLM	PA	H9N2	Avian	0.4	0.2	0	0.1	0	0.3	Avian	TRUE
CBN326EDR_AFQ60221_Avian_2010.083333	CBN326EDR	PA	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
GBX883AHB_AGT18926_Avian_2009.705556	GBX883AHB	PA	H3N8	Avian	0.7	0	0	0.3	0	0	Avian	TRUE
KBW694IBL_AHZ41899_Avian_2003.769444	KBW694IBL	PA	H6N2	Avian	1	0	0	0	0	0	Avian	TRUE
ZDL704FFH_BAM75583_Avian_2012.772222	ZDL704FFH	PA	H4N6	Avian	0.8	0.1	0	0.1	0	0	Avian	TRUE
FME973RRB_BAS21848_Avian_2014.666667	FME973RRB	PA	H6N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
JKL222XVU_BAS21849_Avian_2014.666667	JKL222XVU	PA	H9N2	Avian	0.8	0.1	0	0.1	0	0	Avian	TRUE
MJA265OXJ_AFW17329_Avian_2009.416667	MJA265OXJ	PA	H5N1	Avian	0.3	0	0	0.3	0	0.4	Suidae	FALSE
TMT214ETD_AGJ73012_Avian_2009.441667	TMT214ETD	PA	H5N1	Avian	0.4	0	0.1	0.1	0	0.4	Avian	TRUE
EEJ889QVN_AFW17418_Avian_2010.305556	EEJ889QVN	PA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
RYA305HDZ_AFW17363_Avian_2009.833333	RYA305HDZ	PA	H5N1	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
DZX793GUN_ADG85808_Avian_2006.297222	DZX793GUN	PA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
MWV082QIE_ACH43163_Avian_2006.138889	MWV082QIE	PA	H5N1	Avian	0.8	0.1	0.1	0	0	0	Avian	TRUE
VNZ360EAT_ACH43174_Avian_2006.130556	VNZ360EAT	PA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
TUE864ONF_ADG59393_Avian_2004	TUE864ONF	PA	H5N1	Avian	0.4	0.1	0.3	0	0	0.2	Avian	TRUE
TRQ727JDU_ACE73592_Avian_2008	TRQ727JDU	PA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ZGY993URS_ADK22461_Avian_2010.230556	ZGY993URS	PA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ULN175DDZ_ABY81717_Avian_2005	ULN175DDZ	PA	H3N2	Avian	0.7	0.1	0.2	0	0	0	Avian	TRUE
VZT972NAZ_ABY81720_Avian_2006	VZT972NAZ	PA	H3N2	Avian	0.7	0.1	0.2	0	0	0	Avian	TRUE
VKW499CIW_ABY81705_Avian_2004	VKW499CIW	PA	H3N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
GBJ710RUY_ABY81722_Avian_2006	GBJ710RUY	PA	H3N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
JYE958TYX_ABY81715_Avian_2005	JYE958TYX	PA	H3N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
PZO353FMH_ACG80366_Avian_2005	PZO353FMH	PA	H3N6	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
VZE088WEC_ABY81707_Avian_2004	VZE088WEC	PA	H3N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
XEU317MDP_ABY81711_Avian_2005	XEU317MDP	PA	H3N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
